# ra dec snr
2.346795305941263905e+02 -5.674321460468360101e+01 9.525543249993738470e+00
2.346795305941263905e+02 -5.674321460468360101e+01 9.525543249993738470e+00
8.426682895412561436e+01 -6.946724236656892515e+01 2.918013521315935943e+00
8.426682895412561436e+01 -6.946724236656892515e+01 2.918013521315935943e+00
8.426682895412561436e+01 -6.946724236656892515e+01 2.918013521315935943e+00
8.426682895412561436e+01 -6.946724236656892515e+01 2.918013521315935943e+00
8.426682895412561436e+01 -6.946724236656892515e+01 2.918013521315935943e+00
2.779407691807869583e+02 -7.543100260443387661e+00 1.138866648460437148e+02
2.779407691807869583e+02 -7.543100260443387661e+00 1.138866648460437148e+02
2.779407691807869583e+02 -7.543100260443387661e+00 1.138866648460437148e+02
2.779407691807869583e+02 -7.543100260443387661e+00 1.138866648460437148e+02
2.779407691807869583e+02 -7.543100260443387661e+00 1.138866648460437148e+02
2.823466377086327839e+02 -3.668895007652861473e+00 1.944124050612861652e+02
2.823466377086327839e+02 -3.668895007652861473e+00 1.944124050612861652e+02
2.823466377086327839e+02 -3.668895007652861473e+00 1.944124050612861652e+02
2.823466377086327839e+02 -3.668895007652861473e+00 1.944124050612861652e+02
2.823466377086327839e+02 -3.668895007652861473e+00 1.944124050612861652e+02
2.610885704369867426e+02 -3.636972958811099943e+01 9.426112724946133881e+01
2.610885704369867426e+02 -3.636972958811099943e+01 9.426112724946133881e+01
2.610885704369867426e+02 -3.636972958811099943e+01 9.426112724946133881e+01
2.610885704369867426e+02 -3.636972958811099943e+01 9.426112724946133881e+01
2.610885704369867426e+02 -3.636972958811099943e+01 9.426112724946133881e+01
2.734495638153438790e+02 -1.758579355388441101e+01 1.143610452663614723e+02
2.734495638153438790e+02 -1.758579355388441101e+01 1.143610452663614723e+02
2.734495638153438790e+02 -1.758579355388441101e+01 1.143610452663614723e+02
2.734495638153438790e+02 -1.758579355388441101e+01 1.143610452663614723e+02
2.734495638153438790e+02 -1.758579355388441101e+01 1.143610452663614723e+02
2.351565962100295906e+02 -5.577955141970493713e+01 2.531113609655053054e+01
2.351565962100295906e+02 -5.577955141970493713e+01 2.531113609655053054e+01
2.351565962100295906e+02 -5.577955141970493713e+01 2.531113609655053054e+01
2.351565962100295906e+02 -5.577955141970493713e+01 2.531113609655053054e+01
2.351565962100295906e+02 -5.577955141970493713e+01 2.531113609655053054e+01
2.963915869004658248e+02 2.386711802487838341e+01 5.623681635434526527e+01
2.963915869004658248e+02 2.386711802487838341e+01 5.623681635434526527e+01
2.963915869004658248e+02 2.386711802487838341e+01 5.623681635434526527e+01
2.963915869004658248e+02 2.386711802487838341e+01 5.623681635434526527e+01
2.963915869004658248e+02 2.386711802487838341e+01 5.623681635434526527e+01
1.767613336997662259e+02 -6.095921844457945582e+01 2.387914049616908230e+01
1.767613336997662259e+02 -6.095921844457945582e+01 2.387914049616908230e+01
1.767613336997662259e+02 -6.095921844457945582e+01 2.387914049616908230e+01
1.767613336997662259e+02 -6.095921844457945582e+01 2.387914049616908230e+01
1.767613336997662259e+02 -6.095921844457945582e+01 2.387914049616908230e+01
2.782593980220144090e+02 -6.705008966481210031e+00 7.171061076169296200e+01
2.782593980220144090e+02 -6.705008966481210031e+00 7.171061076169296200e+01
2.782593980220144090e+02 -6.705008966481210031e+00 7.171061076169296200e+01
2.782593980220144090e+02 -6.705008966481210031e+00 7.171061076169296200e+01
2.782593980220144090e+02 -6.705008966481210031e+00 7.171061076169296200e+01
2.816933041064293093e+02 -5.263452579140808218e+00 9.014828633893493759e+01
2.816933041064293093e+02 -5.263452579140808218e+00 9.014828633893493759e+01
2.816933041064293093e+02 -5.263452579140808218e+00 9.014828633893493759e+01
2.816933041064293093e+02 -5.263452579140808218e+00 9.014828633893493759e+01
2.816933041064293093e+02 -5.263452579140808218e+00 9.014828633893493759e+01
2.746003675572377460e+02 -1.966556948270601879e+01 6.773934966039574590e+01
2.746003675572377460e+02 -1.966556948270601879e+01 6.773934966039574590e+01
2.746003675572377460e+02 -1.966556948270601879e+01 6.773934966039574590e+01
2.746003675572377460e+02 -1.966556948270601879e+01 6.773934966039574590e+01
2.746003675572377460e+02 -1.966556948270601879e+01 6.773934966039574590e+01
8.576538330183166181e+01 -6.845608051118240667e+01 8.674892579064586329e+00
8.576538330183166181e+01 -6.845608051118240667e+01 8.674892579064586329e+00
8.576538330183166181e+01 -6.845608051118240667e+01 8.674892579064586329e+00
8.576538330183166181e+01 -6.845608051118240667e+01 8.674892579064586329e+00
8.576538330183166181e+01 -6.845608051118240667e+01 8.674892579064586329e+00
2.787822853881023093e+02 -7.078809658682294170e+00 8.558999505483160419e+01
2.787822853881023093e+02 -7.078809658682294170e+00 8.558999505483160419e+01
2.787822853881023093e+02 -7.078809658682294170e+00 8.558999505483160419e+01
2.787822853881023093e+02 -7.078809658682294170e+00 8.558999505483160419e+01
2.787822853881023093e+02 -7.078809658682294170e+00 8.558999505483160419e+01
1.332352176664244325e+01 -7.257273092905614931e+01 4.834350179033735984e+00
1.332352176664244325e+01 -7.257273092905614931e+01 4.834350179033735984e+00
1.332352176664244325e+01 -7.257273092905614931e+01 4.834350179033735984e+00
1.332352176664244325e+01 -7.257273092905614931e+01 4.834350179033735984e+00
1.332352176664244325e+01 -7.257273092905614931e+01 4.834350179033735984e+00
8.400882619750514380e+01 -6.864769777758057501e+01 1.870012752369367703e+01
8.400882619750514380e+01 -6.864769777758057501e+01 1.870012752369367703e+01
8.400882619750514380e+01 -6.864769777758057501e+01 1.870012752369367703e+01
8.400882619750514380e+01 -6.864769777758057501e+01 1.870012752369367703e+01
8.400882619750514380e+01 -6.864769777758057501e+01 1.870012752369367703e+01
2.631728524376142673e+02 -3.500747604929969015e+01 1.759730998397936830e+01
2.631728524376142673e+02 -3.500747604929969015e+01 1.759730998397936830e+01
2.631728524376142673e+02 -3.500747604929969015e+01 1.759730998397936830e+01
2.631728524376142673e+02 -3.500747604929969015e+01 1.759730998397936830e+01
2.631728524376142673e+02 -3.500747604929969015e+01 1.759730998397936830e+01
2.788116174334812740e+02 -1.001729456431949927e+01 3.102314466820313044e+01
2.788116174334812740e+02 -1.001729456431949927e+01 3.102314466820313044e+01
2.788116174334812740e+02 -1.001729456431949927e+01 3.102314466820313044e+01
2.788116174334812740e+02 -1.001729456431949927e+01 3.102314466820313044e+01
2.788116174334812740e+02 -1.001729456431949927e+01 3.102314466820313044e+01
7.472279006285982916e+01 -6.875121577058733635e+01 1.348469419405613401e+01
7.472279006285982916e+01 -6.875121577058733635e+01 1.348469419405613401e+01
7.472279006285982916e+01 -6.875121577058733635e+01 1.348469419405613401e+01
7.472279006285982916e+01 -6.875121577058733635e+01 1.348469419405613401e+01
7.472279006285982916e+01 -6.875121577058733635e+01 1.348469419405613401e+01
8.042097674363793658e+01 -6.785069141984813257e+01 1.881360892266821949e+01
8.042097674363793658e+01 -6.785069141984813257e+01 1.881360892266821949e+01
8.042097674363793658e+01 -6.785069141984813257e+01 1.881360892266821949e+01
8.042097674363793658e+01 -6.785069141984813257e+01 1.881360892266821949e+01
8.042097674363793658e+01 -6.785069141984813257e+01 1.881360892266821949e+01
2.451981785309330917e+02 -5.905044466190940256e+01 6.983665098186426690e+01
2.451981785309330917e+02 -5.905044466190940256e+01 6.983665098186426690e+01
2.451981785309330917e+02 -5.905044466190940256e+01 6.983665098186426690e+01
2.451981785309330917e+02 -5.905044466190940256e+01 6.983665098186426690e+01
2.451981785309330917e+02 -5.905044466190940256e+01 6.983665098186426690e+01
7.947048129572144148e+01 -7.114025252411526878e+01 5.455773711762311962e+00
7.947048129572144148e+01 -7.114025252411526878e+01 5.455773711762311962e+00
7.947048129572144148e+01 -7.114025252411526878e+01 5.455773711762311962e+00
7.947048129572144148e+01 -7.114025252411526878e+01 5.455773711762311962e+00
7.947048129572144148e+01 -7.114025252411526878e+01 5.455773711762311962e+00
1.653428192890599746e+01 -7.135128865537427600e+01 4.309634917231367268e+00
1.653428192890599746e+01 -7.135128865537427600e+01 4.309634917231367268e+00
1.653428192890599746e+01 -7.135128865537427600e+01 4.309634917231367268e+00
1.653428192890599746e+01 -7.135128865537427600e+01 4.309634917231367268e+00
1.653428192890599746e+01 -7.135128865537427600e+01 4.309634917231367268e+00
7.557955993835955155e+01 -6.633303997764646454e+01 1.651495694416843563e+01
7.557955993835955155e+01 -6.633303997764646454e+01 1.651495694416843563e+01
7.557955993835955155e+01 -6.633303997764646454e+01 1.651495694416843563e+01
7.557955993835955155e+01 -6.633303997764646454e+01 1.651495694416843563e+01
7.557955993835955155e+01 -6.633303997764646454e+01 1.651495694416843563e+01
8.213261988624239507e+01 -6.949751013986889348e+01 6.160055350910271343e+00
8.213261988624239507e+01 -6.949751013986889348e+01 6.160055350910271343e+00
8.213261988624239507e+01 -6.949751013986889348e+01 6.160055350910271343e+00
8.213261988624239507e+01 -6.949751013986889348e+01 6.160055350910271343e+00
8.213261988624239507e+01 -6.949751013986889348e+01 6.160055350910271343e+00
1.205746524460599822e+01 -7.339360326919147326e+01 1.404041417490876853e+01
1.205746524460599822e+01 -7.339360326919147326e+01 1.404041417490876853e+01
1.205746524460599822e+01 -7.339360326919147326e+01 1.404041417490876853e+01
1.205746524460599822e+01 -7.339360326919147326e+01 1.404041417490876853e+01
1.205746524460599822e+01 -7.339360326919147326e+01 1.404041417490876853e+01
7.574575190915219025e+01 -7.066562393731490488e+01 1.539703077936497877e+01
7.574575190915219025e+01 -7.066562393731490488e+01 1.539703077936497877e+01
7.574575190915219025e+01 -7.066562393731490488e+01 1.539703077936497877e+01
7.574575190915219025e+01 -7.066562393731490488e+01 1.539703077936497877e+01
7.574575190915219025e+01 -7.066562393731490488e+01 1.539703077936497877e+01
2.567731335784838507e+02 -3.892438067509034738e+01 6.912503194915376525e+01
2.567731335784838507e+02 -3.892438067509034738e+01 6.912503194915376525e+01
2.567731335784838507e+02 -3.892438067509034738e+01 6.912503194915376525e+01
2.567731335784838507e+02 -3.892438067509034738e+01 6.912503194915376525e+01
2.567731335784838507e+02 -3.892438067509034738e+01 6.912503194915376525e+01
2.267328757127751544e+02 -5.773799401756182448e+01 3.227107096203852166e+01
2.267328757127751544e+02 -5.773799401756182448e+01 3.227107096203852166e+01
2.267328757127751544e+02 -5.773799401756182448e+01 3.227107096203852166e+01
2.267328757127751544e+02 -5.773799401756182448e+01 3.227107096203852166e+01
2.267328757127751544e+02 -5.773799401756182448e+01 3.227107096203852166e+01
2.755520934294770541e+02 -1.875356302015503474e+01 2.309343597017851479e+01
2.755520934294770541e+02 -1.875356302015503474e+01 2.309343597017851479e+01
2.755520934294770541e+02 -1.875356302015503474e+01 2.309343597017851479e+01
2.755520934294770541e+02 -1.875356302015503474e+01 2.309343597017851479e+01
2.755520934294770541e+02 -1.875356302015503474e+01 2.309343597017851479e+01
2.797294803194800465e+02 -6.773120159694421716e+00 6.550016715890872376e+01
2.797294803194800465e+02 -6.773120159694421716e+00 6.550016715890872376e+01
2.797294803194800465e+02 -6.773120159694421716e+00 6.550016715890872376e+01
2.797294803194800465e+02 -6.773120159694421716e+00 6.550016715890872376e+01
2.797294803194800465e+02 -6.773120159694421716e+00 6.550016715890872376e+01
2.981825321081330458e+02 2.375104386629020325e+01 2.381199308175555984e+01
2.981825321081330458e+02 2.375104386629020325e+01 2.381199308175555984e+01
2.981825321081330458e+02 2.375104386629020325e+01 2.381199308175555984e+01
2.981825321081330458e+02 2.375104386629020325e+01 2.381199308175555984e+01
2.981825321081330458e+02 2.375104386629020325e+01 2.381199308175555984e+01
1.005169055972553167e+02 7.262601494188072326e-01 1.592081832210556058e+02
1.005169055972553167e+02 7.262601494188072326e-01 1.592081832210556058e+02
1.005169055972553167e+02 7.262601494188072326e-01 1.592081832210556058e+02
1.005169055972553167e+02 7.262601494188072326e-01 1.592081832210556058e+02
1.005169055972553167e+02 7.262601494188072326e-01 1.592081832210556058e+02
2.720053151135919052e+02 -2.136653046418368973e+01 8.080780788365164824e+01
2.720053151135919052e+02 -2.136653046418368973e+01 8.080780788365164824e+01
2.720053151135919052e+02 -2.136653046418368973e+01 8.080780788365164824e+01
2.720053151135919052e+02 -2.136653046418368973e+01 8.080780788365164824e+01
2.720053151135919052e+02 -2.136653046418368973e+01 8.080780788365164824e+01
7.914610261921109213e+01 -6.729771229169899982e+01 6.599430851809819920e+00
7.914610261921109213e+01 -6.729771229169899982e+01 6.599430851809819920e+00
7.914610261921109213e+01 -6.729771229169899982e+01 6.599430851809819920e+00
7.914610261921109213e+01 -6.729771229169899982e+01 6.599430851809819920e+00
7.914610261921109213e+01 -6.729771229169899982e+01 6.599430851809819920e+00
2.902038319617786328e+02 1.163875986722808342e+01 4.091037317715694144e+01
2.902038319617786328e+02 1.163875986722808342e+01 4.091037317715694144e+01
2.902038319617786328e+02 1.163875986722808342e+01 4.091037317715694144e+01
2.902038319617786328e+02 1.163875986722808342e+01 4.091037317715694144e+01
2.902038319617786328e+02 1.163875986722808342e+01 4.091037317715694144e+01
2.927981764079013374e+02 1.998548237728541110e+01 5.065655371323363454e+01
2.927981764079013374e+02 1.998548237728541110e+01 5.065655371323363454e+01
2.927981764079013374e+02 1.998548237728541110e+01 5.065655371323363454e+01
2.927981764079013374e+02 1.998548237728541110e+01 5.065655371323363454e+01
2.927981764079013374e+02 1.998548237728541110e+01 5.065655371323363454e+01
2.572862057026641764e+02 -4.022369207263670887e+01 2.247917424748025539e+01
2.572862057026641764e+02 -4.022369207263670887e+01 2.247917424748025539e+01
2.572862057026641764e+02 -4.022369207263670887e+01 2.247917424748025539e+01
2.572862057026641764e+02 -4.022369207263670887e+01 2.247917424748025539e+01
2.572862057026641764e+02 -4.022369207263670887e+01 2.247917424748025539e+01
2.218451051930921096e+02 -5.847231327744044904e+01 7.377018994576282296e+01
2.218451051930921096e+02 -5.847231327744044904e+01 7.377018994576282296e+01
2.218451051930921096e+02 -5.847231327744044904e+01 7.377018994576282296e+01
2.218451051930921096e+02 -5.847231327744044904e+01 7.377018994576282296e+01
2.218451051930921096e+02 -5.847231327744044904e+01 7.377018994576282296e+01
2.276412621218678396e+02 -5.932841553997716488e+01 1.531107569068812779e+02
2.276412621218678396e+02 -5.932841553997716488e+01 1.531107569068812779e+02
2.276412621218678396e+02 -5.932841553997716488e+01 1.531107569068812779e+02
2.276412621218678396e+02 -5.932841553997716488e+01 1.531107569068812779e+02
2.276412621218678396e+02 -5.932841553997716488e+01 1.531107569068812779e+02
2.646795006324650217e+02 -3.304409805808641920e+01 6.253159526564515858e+01
2.646795006324650217e+02 -3.304409805808641920e+01 6.253159526564515858e+01
2.646795006324650217e+02 -3.304409805808641920e+01 6.253159526564515858e+01
2.646795006324650217e+02 -3.304409805808641920e+01 6.253159526564515858e+01
2.646795006324650217e+02 -3.304409805808641920e+01 6.253159526564515858e+01
1.682146262109237682e+02 -7.016802586273102804e+01 5.538091163028660731e+02
1.682146262109237682e+02 -7.016802586273102804e+01 5.538091163028660731e+02
1.682146262109237682e+02 -7.016802586273102804e+01 5.538091163028660731e+02
1.682146262109237682e+02 -7.016802586273102804e+01 5.538091163028660731e+02
1.682146262109237682e+02 -7.016802586273102804e+01 5.538091163028660731e+02
8.408553319959922590e+01 -6.711008013055490551e+01 1.883650898176134802e+01
8.408553319959922590e+01 -6.711008013055490551e+01 1.883650898176134802e+01
8.408553319959922590e+01 -6.711008013055490551e+01 1.883650898176134802e+01
8.408553319959922590e+01 -6.711008013055490551e+01 1.883650898176134802e+01
8.408553319959922590e+01 -6.711008013055490551e+01 1.883650898176134802e+01
2.659055607951721072e+02 -3.016992113285198229e+01 3.746763620878386547e+01
2.659055607951721072e+02 -3.016992113285198229e+01 3.746763620878386547e+01
2.659055607951721072e+02 -3.016992113285198229e+01 3.746763620878386547e+01
2.659055607951721072e+02 -3.016992113285198229e+01 3.746763620878386547e+01
2.659055607951721072e+02 -3.016992113285198229e+01 3.746763620878386547e+01
8.366388348521873297e+01 -6.662700613438163089e+01 1.071266258143802474e+01
8.366388348521873297e+01 -6.662700613438163089e+01 1.071266258143802474e+01
8.366388348521873297e+01 -6.662700613438163089e+01 1.071266258143802474e+01
8.366388348521873297e+01 -6.662700613438163089e+01 1.071266258143802474e+01
8.366388348521873297e+01 -6.662700613438163089e+01 1.071266258143802474e+01
2.481745841081987862e+02 -4.382890992954089171e+01 2.898355094130175047e+01
2.481745841081987862e+02 -4.382890992954089171e+01 2.898355094130175047e+01
2.481745841081987862e+02 -4.382890992954089171e+01 2.898355094130175047e+01
2.481745841081987862e+02 -4.382890992954089171e+01 2.898355094130175047e+01
2.481745841081987862e+02 -4.382890992954089171e+01 2.898355094130175047e+01
2.736251539417712593e+02 -1.734715820278079690e+01 1.708413620316929737e+01
2.736251539417712593e+02 -1.734715820278079690e+01 1.708413620316929737e+01
2.736251539417712593e+02 -1.734715820278079690e+01 1.708413620316929737e+01
2.736251539417712593e+02 -1.734715820278079690e+01 1.708413620316929737e+01
2.736251539417712593e+02 -1.734715820278079690e+01 1.708413620316929737e+01
2.188113229222520033e+02 -6.726558386761233521e+01 7.921349896280615610e+01
2.188113229222520033e+02 -6.726558386761233521e+01 7.921349896280615610e+01
2.188113229222520033e+02 -6.726558386761233521e+01 7.921349896280615610e+01
2.188113229222520033e+02 -6.726558386761233521e+01 7.921349896280615610e+01
2.188113229222520033e+02 -6.726558386761233521e+01 7.921349896280615610e+01
2.586365774550961874e+02 -3.887936538304376199e+01 3.687025928105151706e+01
2.586365774550961874e+02 -3.887936538304376199e+01 3.687025928105151706e+01
2.586365774550961874e+02 -3.887936538304376199e+01 3.687025928105151706e+01
2.586365774550961874e+02 -3.887936538304376199e+01 3.687025928105151706e+01
2.586365774550961874e+02 -3.887936538304376199e+01 3.687025928105151706e+01
2.597156239852059798e+02 -3.853507504996088073e+01 9.947171851952228394e+01
2.597156239852059798e+02 -3.853507504996088073e+01 9.947171851952228394e+01
2.597156239852059798e+02 -3.853507504996088073e+01 9.947171851952228394e+01
2.597156239852059798e+02 -3.853507504996088073e+01 9.947171851952228394e+01
2.597156239852059798e+02 -3.853507504996088073e+01 9.947171851952228394e+01
8.072679879578286943e+01 -6.747155150000881463e+01 6.356998288335065972e+00
8.072679879578286943e+01 -6.747155150000881463e+01 6.356998288335065972e+00
8.072679879578286943e+01 -6.747155150000881463e+01 6.356998288335065972e+00
8.072679879578286943e+01 -6.747155150000881463e+01 6.356998288335065972e+00
8.072679879578286943e+01 -6.747155150000881463e+01 6.356998288335065972e+00
2.270809996192266453e+02 -5.847748086453304239e+01 3.258918826586418760e+01
2.270809996192266453e+02 -5.847748086453304239e+01 3.258918826586418760e+01
2.270809996192266453e+02 -5.847748086453304239e+01 3.258918826586418760e+01
2.270809996192266453e+02 -5.847748086453304239e+01 3.258918826586418760e+01
2.270809996192266453e+02 -5.847748086453304239e+01 3.258918826586418760e+01
1.800695905641235299e+02 -6.294839689220132328e+01 3.170811197719337216e+01
1.800695905641235299e+02 -6.294839689220132328e+01 3.170811197719337216e+01
1.800695905641235299e+02 -6.294839689220132328e+01 3.170811197719337216e+01
1.800695905641235299e+02 -6.294839689220132328e+01 3.170811197719337216e+01
1.800695905641235299e+02 -6.294839689220132328e+01 3.170811197719337216e+01
2.859262189117088155e+02 5.976631352136018371e+00 1.635371213244881972e+01
2.859262189117088155e+02 5.976631352136018371e+00 1.635371213244881972e+01
2.859262189117088155e+02 5.976631352136018371e+00 1.635371213244881972e+01
2.859262189117088155e+02 5.976631352136018371e+00 1.635371213244881972e+01
2.859262189117088155e+02 5.976631352136018371e+00 1.635371213244881972e+01
2.695889256945342822e+02 -2.445835901057974837e+01 3.065655499689993135e+01
2.695889256945342822e+02 -2.445835901057974837e+01 3.065655499689993135e+01
2.695889256945342822e+02 -2.445835901057974837e+01 3.065655499689993135e+01
2.695889256945342822e+02 -2.445835901057974837e+01 3.065655499689993135e+01
2.695889256945342822e+02 -2.445835901057974837e+01 3.065655499689993135e+01
2.879106812191857330e+02 6.090299896657436207e+00 2.666285557470026291e+01
2.879106812191857330e+02 6.090299896657436207e+00 2.666285557470026291e+01
2.879106812191857330e+02 6.090299896657436207e+00 2.666285557470026291e+01
2.879106812191857330e+02 6.090299896657436207e+00 2.666285557470026291e+01
2.879106812191857330e+02 6.090299896657436207e+00 2.666285557470026291e+01
8.307057288776762505e+01 -6.898883100025327053e+01 2.049397664583905865e+01
8.307057288776762505e+01 -6.898883100025327053e+01 2.049397664583905865e+01
8.307057288776762505e+01 -6.898883100025327053e+01 2.049397664583905865e+01
8.307057288776762505e+01 -6.898883100025327053e+01 2.049397664583905865e+01
8.307057288776762505e+01 -6.898883100025327053e+01 2.049397664583905865e+01
1.243121081749564212e+02 -3.633214234373895124e+01 3.737109997070082557e+01
1.243121081749564212e+02 -3.633214234373895124e+01 3.737109997070082557e+01
1.243121081749564212e+02 -3.633214234373895124e+01 3.737109997070082557e+01
1.243121081749564212e+02 -3.633214234373895124e+01 3.737109997070082557e+01
1.243121081749564212e+02 -3.633214234373895124e+01 3.737109997070082557e+01
7.095557480112098858e+01 -6.943736280775745229e+01 4.970241827028090142e+00
7.095557480112098858e+01 -6.943736280775745229e+01 4.970241827028090142e+00
7.095557480112098858e+01 -6.943736280775745229e+01 4.970241827028090142e+00
7.095557480112098858e+01 -6.943736280775745229e+01 4.970241827028090142e+00
7.095557480112098858e+01 -6.943736280775745229e+01 4.970241827028090142e+00
7.216800005044032673e+01 -6.766651426443245043e+01 2.080420335945766652e+01
7.216800005044032673e+01 -6.766651426443245043e+01 2.080420335945766652e+01
7.216800005044032673e+01 -6.766651426443245043e+01 2.080420335945766652e+01
7.216800005044032673e+01 -6.766651426443245043e+01 2.080420335945766652e+01
7.216800005044032673e+01 -6.766651426443245043e+01 2.080420335945766652e+01
2.605165255095254224e+02 -3.962784517621248170e+01 4.425050090295509619e+01
2.605165255095254224e+02 -3.962784517621248170e+01 4.425050090295509619e+01
2.605165255095254224e+02 -3.962784517621248170e+01 4.425050090295509619e+01
2.605165255095254224e+02 -3.962784517621248170e+01 4.425050090295509619e+01
2.605165255095254224e+02 -3.962784517621248170e+01 4.425050090295509619e+01
2.758448420902732892e+02 -1.064756139767893117e+01 3.783223551594141298e+01
2.758448420902732892e+02 -1.064756139767893117e+01 3.783223551594141298e+01
2.758448420902732892e+02 -1.064756139767893117e+01 3.783223551594141298e+01
2.758448420902732892e+02 -1.064756139767893117e+01 3.783223551594141298e+01
2.758448420902732892e+02 -1.064756139767893117e+01 3.783223551594141298e+01
2.749721856879216944e+02 -1.564235975403390988e+01 2.712081672546580080e+01
2.749721856879216944e+02 -1.564235975403390988e+01 2.712081672546580080e+01
2.749721856879216944e+02 -1.564235975403390988e+01 2.712081672546580080e+01
2.749721856879216944e+02 -1.564235975403390988e+01 2.712081672546580080e+01
2.749721856879216944e+02 -1.564235975403390988e+01 2.712081672546580080e+01
7.351758645534965808e+01 -6.678589246034283633e+01 3.736320276989516032e+01
7.351758645534965808e+01 -6.678589246034283633e+01 3.736320276989516032e+01
7.351758645534965808e+01 -6.678589246034283633e+01 3.736320276989516032e+01
7.351758645534965808e+01 -6.678589246034283633e+01 3.736320276989516032e+01
7.351758645534965808e+01 -6.678589246034283633e+01 3.736320276989516032e+01
2.749519962631504768e+02 -1.302893117218852836e+01 1.107112592089789160e+02
2.749519962631504768e+02 -1.302893117218852836e+01 1.107112592089789160e+02
2.749519962631504768e+02 -1.302893117218852836e+01 1.107112592089789160e+02
2.749519962631504768e+02 -1.302893117218852836e+01 1.107112592089789160e+02
2.749519962631504768e+02 -1.302893117218852836e+01 1.107112592089789160e+02
9.613320816803395985e+01 1.381698606549771569e+01 3.100723684108724569e+02
9.613320816803395985e+01 1.381698606549771569e+01 3.100723684108724569e+02
9.613320816803395985e+01 1.381698606549771569e+01 3.100723684108724569e+02
9.613320816803395985e+01 1.381698606549771569e+01 3.100723684108724569e+02
9.613320816803395985e+01 1.381698606549771569e+01 3.100723684108724569e+02
2.015850205416244307e+02 -6.286902392874812762e+01 3.504998597992686626e+01
2.015850205416244307e+02 -6.286902392874812762e+01 3.504998597992686626e+01
2.015850205416244307e+02 -6.286902392874812762e+01 3.504998597992686626e+01
2.015850205416244307e+02 -6.286902392874812762e+01 3.504998597992686626e+01
2.015850205416244307e+02 -6.286902392874812762e+01 3.504998597992686626e+01
1.156278262505116601e+02 -2.805563689783608083e+01 2.146556065945913474e+02
1.156278262505116601e+02 -2.805563689783608083e+01 2.146556065945913474e+02
1.156278262505116601e+02 -2.805563689783608083e+01 2.146556065945913474e+02
1.156278262505116601e+02 -2.805563689783608083e+01 2.146556065945913474e+02
1.156278262505116601e+02 -2.805563689783608083e+01 2.146556065945913474e+02
2.731454517994907860e+02 -1.515738419999139630e+01 1.080467458892553907e+02
2.731454517994907860e+02 -1.515738419999139630e+01 1.080467458892553907e+02
2.731454517994907860e+02 -1.515738419999139630e+01 1.080467458892553907e+02
2.731454517994907860e+02 -1.515738419999139630e+01 1.080467458892553907e+02
2.731454517994907860e+02 -1.515738419999139630e+01 1.080467458892553907e+02
7.620294343569884177e+01 -7.057329614317059452e+01 2.697684820550028917e+01
7.620294343569884177e+01 -7.057329614317059452e+01 2.697684820550028917e+01
7.620294343569884177e+01 -7.057329614317059452e+01 2.697684820550028917e+01
7.620294343569884177e+01 -7.057329614317059452e+01 2.697684820550028917e+01
7.620294343569884177e+01 -7.057329614317059452e+01 2.697684820550028917e+01
2.781940848553448973e+02 -9.251822493513200740e+00 2.599219460893372968e+01
2.781940848553448973e+02 -9.251822493513200740e+00 2.599219460893372968e+01
2.781940848553448973e+02 -9.251822493513200740e+00 2.599219460893372968e+01
2.781940848553448973e+02 -9.251822493513200740e+00 2.599219460893372968e+01
2.781940848553448973e+02 -9.251822493513200740e+00 2.599219460893372968e+01
2.856539279952497736e+02 2.408420146986788080e+00 5.650701423934125245e+01
2.856539279952497736e+02 2.408420146986788080e+00 5.650701423934125245e+01
2.856539279952497736e+02 2.408420146986788080e+00 5.650701423934125245e+01
2.856539279952497736e+02 2.408420146986788080e+00 5.650701423934125245e+01
2.856539279952497736e+02 2.408420146986788080e+00 5.650701423934125245e+01
1.706243794158046114e+02 -6.703995881837570892e+01 7.925345169539222923e+01
1.706243794158046114e+02 -6.703995881837570892e+01 7.925345169539222923e+01
1.706243794158046114e+02 -6.703995881837570892e+01 7.925345169539222923e+01
1.706243794158046114e+02 -6.703995881837570892e+01 7.925345169539222923e+01
1.706243794158046114e+02 -6.703995881837570892e+01 7.925345169539222923e+01
1.843206596030863125e+02 -5.638994441838188010e+01 3.383918021956636153e+02
1.843206596030863125e+02 -5.638994441838188010e+01 3.383918021956636153e+02
1.843206596030863125e+02 -5.638994441838188010e+01 3.383918021956636153e+02
1.843206596030863125e+02 -5.638994441838188010e+01 3.383918021956636153e+02
1.843206596030863125e+02 -5.638994441838188010e+01 3.383918021956636153e+02
2.883081734577746147e+02 1.013346145988625580e+01 7.129154051796446367e+01
2.883081734577746147e+02 1.013346145988625580e+01 7.129154051796446367e+01
2.883081734577746147e+02 1.013346145988625580e+01 7.129154051796446367e+01
2.883081734577746147e+02 1.013346145988625580e+01 7.129154051796446367e+01
2.883081734577746147e+02 1.013346145988625580e+01 7.129154051796446367e+01
8.217940797456714108e+01 -6.894111136426171527e+01 1.531222158170504954e+01
8.217940797456714108e+01 -6.894111136426171527e+01 1.531222158170504954e+01
8.217940797456714108e+01 -6.894111136426171527e+01 1.531222158170504954e+01
8.217940797456714108e+01 -6.894111136426171527e+01 1.531222158170504954e+01
8.217940797456714108e+01 -6.894111136426171527e+01 1.531222158170504954e+01
2.088205294690426967e+02 -6.203162180586382135e+01 3.642837045285417474e+01
2.088205294690426967e+02 -6.203162180586382135e+01 3.642837045285417474e+01
